ID,Year_Birth,Income,Dt_Customer,Recency,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Numbers of sons,Total_Spent,Total_Purchases,Marital_Status_Alone,Marital_Status_Partner,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Clusters
5289,1975,41658,2012-09-11,30,4,0,0,0,0,0,0,3,11,0,49,2,72,6,1,0,0,0,0,0,3
2587,1972,29791,2013-07-02,21,5,0,0,0,0,0,0,3,11,0,52,1,20,7,0,1,0,0,0,1,1
4405,1956,63915,2013-07-02,2,5,0,0,0,0,0,0,3,11,0,68,2,789,23,0,1,0,0,1,0,2
8663,1974,39996,2013-07-02,85,6,0,0,0,0,0,0,3,11,0,50,2,15,4,1,0,0,1,0,0,3
2589,1972,26759,2014-07-02,65,6,0,0,0,0,0,0,3,11,0,52,1,59,8,1,0,0,1,0,0,3
3421,1968,63841,2013-07-02,64,6,0,0,0,0,0,0,3,11,0,56,1,908,22,1,0,0,0,1,0,0
10490,1969,51039,2012-10-12,11,7,0,0,0,0,0,0,3,11,0,55,2,417,14,0,1,0,0,0,1,2
4094,1961,60544,2013-07-02,92,6,0,0,0,0,0,0,3,11,0,63,2,289,15,0,1,0,1,0,0,4
9958,1972,65685,2013-07-02,54,5,0,0,0,0,0,0,3,11,0,52,1,769,21,0,1,0,1,0,0,4
2534,1953,37716,2013-07-02,4,7,0,0,0,0,0,0,3,11,0,71,1,188,10,0,1,0,1,0,0,1
4188,1957,36864,2013-07-02,53,8,0,0,0,0,0,0,3,11,1,67,1,354,14,1,0,0,1,0,0,3
6613,1970,44511,2012-12-10,39,8,0,0,0,0,0,0,3,11,0,54,1,727,26,0,1,0,0,1,0,2
10827,1967,36947,2012-07-08,49,9,0,0,0,0,0,0,3,11,0,57,2,146,11,0,1,0,0,0,1,1
5491,1951,47352,2013-11-04,70,7,0,0,0,0,0,0,3,11,0,73,1,319,16,0,1,0,0,1,0,2
8402,1953,67087,2013-07-02,40,4,0,0,0,0,0,0,3,11,0,71,1,794,22,0,1,0,0,1,0,2
8783,1950,57045,2012-08-09,40,3,0,0,0,0,0,0,3,11,0,74,1,454,18,0,1,0,1,0,0,4
10010,1953,36957,2012-06-09,43,9,0,0,0,0,0,0,3,11,1,71,2,152,11,1,0,0,0,0,1,3
618,1977,69389,2013-07-02,17,4,0,0,0,0,0,0,3,11,0,47,1,797,22,0,1,0,0,0,1,2
9121,1972,80134,2013-07-02,40,6,0,1,1,1,0,0,3,11,1,52,1,1690,16,0,1,0,1,0,0,4
361,1969,43142,2013-07-02,84,7,0,0,0,0,0,0,3,11,0,55,2,20,4,0,1,0,0,1,0,1
4310,1944,80589,2013-07-02,25,1,0,0,0,1,0,0,3,11,1,80,0,1428,21,0,1,0,1,0,0,4
2678,1990,34412,2013-07-02,62,9,0,0,0,0,0,0,3,11,0,34,1,209,11,1,0,0,1,0,0,3
6376,1979,57537,2013-10-06,83,4,0,0,0,0,0,0,3,11,0,45,1,545,19,1,0,0,1,0,0,0
524,1966,22634,2013-07-02,47,8,0,0,0,0,0,0,3,11,0,58,0,96,6,0,1,1,0,0,0,1
10341,1948,51315,2013-07-02,45,2,0,0,0,0,0,0,3,11,0,76,0,222,10,0,1,0,1,0,0,4
5654,1972,36026,2013-07-02,34,6,0,0,0,0,0,0,3,11,0,52,3,61,7,0,1,0,1,0,0,1
4098,1973,24639,2013-07-02,3,6,0,0,0,0,0,0,3,11,0,51,2,44,9,0,1,0,1,0,0,1
5824,1972,34578,2014-11-04,1,6,0,0,0,0,0,0,3,11,0,52,3,8,4,0,1,0,0,0,1,1
7000,1972,65704,2013-07-02,18,1,0,0,0,0,0,0,3,11,0,52,0,817,23,1,0,0,0,0,0,0
2561,1966,63810,2012-11-11,45,8,0,1,0,0,0,0,3,11,0,58,1,1371,23,1,0,0,1,0,0,0
5229,1969,54132,2013-07-02,81,7,0,0,0,0,0,0,3,11,0,55,1,42,5,0,1,0,0,0,1,2
4086,1959,18690,2013-07-02,77,8,0,0,0,0,0,0,3,11,0,65,0,60,5,0,1,0,1,0,0,1
2428,1970,28164,2013-04-05,23,7,0,0,0,0,0,0,3,11,0,54,1,78,9,0,1,0,1,0,0,1
8254,1974,34596,2013-07-02,48,8,0,0,0,0,0,0,3,11,0,50,1,23,4,0,1,0,0,0,1,1
2836,1972,43269,2013-07-02,61,8,0,0,0,0,0,0,3,11,0,52,1,19,4,0,1,0,0,0,1,1
8418,1958,38741,2013-07-02,60,7,0,0,0,0,0,0,3,11,0,66,2,61,7,1,0,0,0,0,0,3
1362,1972,31907,2013-04-03,75,7,0,0,0,0,0,0,3,11,0,52,0,449,14,1,0,0,1,0,0,0
7152,1983,27100,2013-05-04,64,7,0,0,0,0,0,0,3,11,0,41,1,37,5,0,1,0,0,1,0,1
10033,1973,31163,2013-07-02,54,6,0,0,0,0,0,0,3,11,0,51,1,38,5,1,0,0,0,0,0,3
9349,1985,92533,2013-07-02,84,2,0,0,1,1,0,0,3,11,0,39,0,1131,23,0,1,0,1,0,0,4
274,1973,34853,2013-07-02,75,6,0,0,0,0,0,0,3,11,0,51,2,34,7,1,0,0,1,0,0,3
3388,1967,70844,2013-07-02,16,7,0,0,0,0,0,0,3,11,0,57,2,294,17,1,0,0,1,0,0,0
922,1979,31086,2013-04-05,79,8,1,0,0,0,0,0,3,11,0,45,2,48,6,0,1,0,0,0,0,1
8588,1961,60544,2013-07-02,92,6,0,0,0,0,0,0,3,11,0,63,2,289,15,0,1,0,1,0,0,4
2518,1986,20491,2013-07-02,16,7,0,0,0,0,0,0,3,11,0,38,0,30,4,0,1,0,0,0,0,1
574,1964,42523,2013-07-02,96,2,0,0,0,0,0,0,3,11,0,60,0,125,7,0,1,0,1,0,0,4
3220,1983,39922,2013-07-02,30,8,0,0,0,0,0,0,3,11,0,41,1,156,9,0,1,0,1,0,0,1
5967,1952,33402,2013-07-02,60,8,0,0,0,0,0,0,3,11,0,72,2,70,9,0,1,0,1,0,0,1
1183,1949,36408,2013-07-02,11,6,0,0,0,0,0,0,3,11,0,75,2,22,4,0,1,0,0,1,0,1
6856,1979,21645,2012-03-09,75,9,0,0,0,0,0,0,3,11,1,45,1,65,9,0,1,0,1,0,0,1
4530,1948,78427,2013-07-02,36,3,0,0,0,1,0,0,3,11,1,76,0,1930,23,1,0,0,0,1,0,0
1553,1946,82657,2013-07-02,71,4,0,1,0,1,0,0,3,11,0,78,0,2283,23,0,1,0,1,0,0,4
4682,1958,51876,2013-07-02,88,1,0,0,0,0,0,0,3,11,0,66,0,310,13,0,1,0,1,0,0,4
8204,1971,78041,2013-07-02,93,2,0,0,0,0,0,0,3,11,0,53,0,1319,18,0,1,0,0,0,0,2
5221,1957,52852,2012-01-12,93,8,1,0,0,0,0,0,3,11,0,67,1,879,26,0,1,0,1,0,0,4
1232,1982,70038,2013-07-02,54,2,0,0,0,0,0,0,3,11,0,42,0,1244,17,0,1,0,0,0,1,2
1927,1973,69401,2013-07-02,41,2,0,0,0,0,0,0,3,11,0,51,1,690,17,0,1,0,0,0,0,4
5788,1972,46053,2013-07-02,46,5,0,0,0,0,0,0,3,11,0,52,1,209,12,0,1,0,1,0,0,4
6652,1965,77343,2014-09-06,28,1,0,0,0,0,0,0,3,11,0,59,0,1134,17,0,1,0,1,0,0,4
6246,1953,73892,2013-07-02,40,1,0,0,0,0,0,0,3,11,1,71,0,1507,23,1,0,0,1,0,0,0
5975,1967,40304,2013-07-02,82,7,0,0,0,0,0,0,3,11,0,57,1,57,6,1,0,0,0,0,1,3
6875,1965,32727,2013-07-02,38,8,0,0,0,0,0,0,3,11,0,59,0,529,17,0,1,0,0,0,1,2
4399,1969,68695,2013-07-02,3,2,0,0,0,0,0,0,3,11,0,55,0,1091,16,0,1,0,1,0,0,4
4042,1971,43300,2013-07-02,87,8,0,0,0,0,0,0,3,11,1,53,1,180,11,1,0,0,1,0,0,3
2157,1972,26290,2013-12-01,49,6,0,0,0,0,0,0,3,11,0,52,2,77,10,0,1,0,1,0,0,1
10133,1970,93790,2014-12-02,16,2,0,1,1,1,0,0,3,11,1,54,0,2349,25,1,0,0,1,0,0,0
2525,1974,38410,2013-07-02,65,6,0,0,0,0,0,0,3,11,1,50,0,534,18,0,1,0,0,0,1,2
8233,1950,64866,2013-07-02,9,5,0,1,0,0,0,0,3,11,0,74,1,556,21,1,0,0,0,1,0,0
9483,1959,57957,2013-07-02,24,3,0,0,0,0,0,1,3,11,0,65,1,637,25,0,1,0,1,0,0,4
2945,1955,46015,2013-07-02,25,7,1,0,0,0,1,0,3,11,0,69,2,46,5,0,1,0,0,0,1,1
10403,1978,16531,2013-07-02,43,7,0,0,0,0,0,0,3,11,0,46,1,44,9,0,1,0,1,0,0,1
5074,1986,28072,2013-08-07,10,7,0,0,0,0,0,0,3,11,0,38,1,47,5,0,1,0,0,1,0,1
10524,1963,49476,2013-07-02,29,2,0,0,0,0,0,0,3,11,0,61,1,795,22,1,0,0,0,1,0,0
4690,1953,50725,2013-07-02,45,8,0,0,0,0,0,0,3,11,0,71,1,586,21,0,1,0,1,0,0,4
7521,1952,83844,2013-12-05,57,1,0,0,1,0,0,0,3,11,0,72,0,1574,20,0,1,0,1,0,0,4
7196,1950,41145,2014-08-02,20,3,0,0,0,0,0,0,3,11,0,74,2,13,4,0,1,0,0,0,1,2
4406,1970,67419,2013-07-02,29,5,0,0,0,0,0,0,3,11,0,54,1,1471,25,0,1,0,1,0,0,4
9672,1970,23162,2013-07-02,82,6,0,0,0,0,0,0,3,11,0,54,2,65,8,0,1,0,0,0,0,1
4864,1977,34380,2013-02-05,68,8,0,0,0,0,0,0,3,11,0,47,1,175,12,0,1,0,1,0,0,1
4706,1966,34704,2013-07-02,65,5,0,0,0,0,0,0,3,11,0,58,1,40,5,1,0,0,1,0,0,3
4070,1969,94871,2012-01-09,99,7,0,1,1,0,0,0,3,11,1,55,2,1078,18,0,1,0,0,0,1,2
25,1958,65148,2013-07-02,9,4,0,0,0,0,0,0,3,11,0,66,1,1115,21,0,1,0,1,0,0,4
3697,1954,39898,2013-12-02,20,7,0,0,0,0,0,0,3,11,0,70,1,134,9,0,1,0,1,0,0,1
217,1956,64857,2013-07-02,78,4,0,0,0,0,0,0,3,11,0,68,0,1540,23,1,0,0,0,1,0,0
4220,1970,59892,2013-02-11,26,3,0,0,0,0,0,0,3,11,0,54,1,87,7,0,1,0,0,0,1,2
5286,1987,41020,2013-07-02,68,3,0,0,0,0,0,0,3,11,0,37,0,217,10,1,0,0,0,1,0,0
9559,1961,57072,2013-07-02,79,5,1,0,0,0,0,0,3,11,0,63,1,1034,27,0,1,0,0,0,1,2
2849,1979,60474,2013-01-04,25,7,0,0,0,0,0,0,3,11,0,45,1,1180,31,1,0,0,1,0,0,0
7787,1960,62807,2013-07-02,83,5,0,0,0,0,0,0,3,11,0,64,1,819,23,0,1,0,1,0,0,4
3102,1981,19414,2013-07-02,32,8,0,0,0,0,0,0,3,11,0,43,1,32,5,0,1,0,0,0,0,1
5868,1980,19107,2013-07-02,49,7,0,0,0,0,0,0,3,11,0,44,1,46,6,0,1,0,1,0,0,1
8370,1976,75484,2012-02-08,50,4,0,0,0,0,0,0,3,11,0,48,1,1159,18,0,1,0,0,0,0,4
9988,1976,70379,2013-03-03,84,4,0,0,0,0,0,0,3,11,0,48,1,860,25,1,0,0,0,1,0,0
2939,1970,79419,2013-07-02,96,2,0,0,0,0,0,0,3,11,0,54,0,1631,15,0,1,0,0,1,0,2
5529,1946,64014,2014-10-06,56,7,0,0,0,1,0,0,3,11,0,78,3,444,22,0,1,0,0,0,1,2
9743,1955,76998,2013-11-01,85,6,0,0,1,0,0,0,3,11,0,69,1,1910,29,0,1,0,1,0,0,4
5763,1972,49854,2013-10-11,63,6,0,0,0,0,0,0,3,11,0,52,1,380,18,0,1,0,0,1,0,2
3478,1971,60585,2013-07-02,17,5,0,0,0,0,0,0,3,11,1,53,2,736,30,0,1,0,0,0,1,2
7494,1950,42873,2013-07-02,11,8,0,0,0,0,0,0,3,11,0,74,2,269,15,1,0,0,0,0,1,3
1763,1988,87679,2013-07-02,62,4,1,0,1,1,0,0,3,11,1,36,0,2524,29,0,1,0,1,0,0,4
7250,1978,57867,2013-01-10,48,6,0,0,0,0,0,0,3,11,0,46,1,612,25,0,1,0,1,0,0,4
2005,1990,35765,2013-11-12,86,6,0,0,0,0,0,0,3,11,0,34,1,75,8,0,1,0,1,0,0,1
10770,1959,65492,2013-07-02,73,2,0,0,0,0,0,0,3,11,0,65,0,1045,26,0,1,0,1,0,0,4
6885,1977,32952,2013-01-12,36,7,0,0,0,0,0,0,3,11,0,47,1,55,6,1,0,0,1,0,0,3
2072,1969,53374,2013-07-02,34,9,1,0,0,0,0,0,3,11,1,55,1,1064,21,0,1,0,0,0,1,2
9463,1959,71706,2013-07-02,16,5,0,0,0,0,0,0,3,11,0,65,1,1443,25,0,1,0,1,0,0,4
6318,1988,68487,2013-07-02,48,4,0,0,0,0,0,0,3,11,0,36,0,1366,30,0,1,0,1,0,0,4
4093,1975,53253,2013-11-02,61,5,0,0,0,0,0,0,3,11,0,49,2,436,19,0,1,0,0,1,0,2
5751,1973,31163,2013-07-02,54,6,0,0,0,0,0,0,3,11,0,51,1,38,5,1,0,0,0,0,0,3
3340,1977,42014,2013-07-02,56,8,0,0,0,0,0,0,3,11,1,47,1,436,20,0,1,0,1,0,0,4
3594,1973,54108,2012-05-11,74,8,0,0,0,0,0,0,3,11,0,51,2,747,32,0,1,0,0,1,0,2
3584,1955,49667,2013-07-02,35,8,1,0,0,0,0,0,3,11,1,69,0,1396,22,1,0,0,0,0,1,0
3643,1974,63206,2013-07-02,65,2,0,0,1,0,0,0,3,11,0,50,0,928,14,0,1,0,0,1,0,2
851,1972,57136,2013-09-07,48,6,0,0,0,0,0,0,3,11,0,52,2,642,26,0,1,0,0,1,0,2
7706,1975,46772,2012-07-11,88,8,1,0,0,0,0,0,3,11,0,49,1,1048,30,0,1,0,0,0,0,4
3967,1971,78931,2013-07-02,19,1,0,0,0,0,0,0,3,11,0,53,0,943,24,0,1,0,0,0,1,2
10128,1958,53977,2013-08-06,21,5,0,0,0,0,0,0,3,11,0,66,1,907,27,0,1,0,1,0,0,4
486,1988,84219,2014-02-02,27,1,0,0,0,0,0,0,3,11,0,36,0,1198,18,0,1,0,1,0,0,4
9,1975,46098,2013-07-02,86,8,0,0,0,0,0,0,3,11,0,49,2,120,11,1,0,0,0,1,0,3
9451,1965,73538,2013-07-02,92,7,0,0,0,0,0,0,3,11,0,59,1,1658,26,0,1,0,1,0,0,4
9264,1986,79529,2013-07-02,1,2,0,0,0,0,0,0,3,11,0,38,0,1638,22,0,1,0,1,0,0,4
3865,1977,20981,2013-07-02,14,8,0,0,0,0,0,0,3,11,1,47,0,73,7,0,1,0,0,0,0,1
2853,1980,51766,2014-11-03,74,5,0,0,0,0,0,0,3,11,0,44,1,275,12,1,0,0,1,0,0,0
1490,1962,55759,2013-07-02,84,8,0,0,0,0,0,0,3,11,0,62,1,854,26,0,1,0,1,0,0,4
6310,1978,33039,2013-09-09,4,5,0,0,0,0,0,0,3,11,0,46,1,78,7,0,1,0,1,0,0,1
10380,1972,37787,2013-07-02,50,8,0,0,0,0,0,0,3,11,0,52,1,106,7,0,1,0,0,1,0,1
3887,1970,27242,2012-11-11,2,9,0,0,0,0,0,0,3,11,1,54,1,106,7,1,0,0,1,0,0,3
4278,1983,87188,2013-03-06,73,3,0,0,0,0,0,0,3,11,1,41,0,1923,19,1,0,0,0,0,1,0
8643,1971,69930,2013-07-02,21,3,0,0,0,0,0,0,3,11,0,53,0,1662,22,0,1,0,1,0,0,4
1998,1976,37697,2014-07-02,82,6,0,0,0,0,0,0,3,11,0,48,1,84,7,1,0,0,1,0,0,3
10795,1973,37401,2014-06-05,14,7,0,0,0,0,0,0,3,11,0,51,1,48,7,0,1,0,0,0,1,1
11110,1973,3502,2013-07-02,56,14,0,0,0,0,0,0,3,11,0,51,1,5,0,1,0,0,1,0,0,3
2408,1976,58597,2013-07-02,20,7,0,0,0,0,0,0,3,11,0,48,2,733,32,0,1,0,1,0,0,4
202,1948,82032,2014-05-04,54,1,0,0,0,0,0,0,3,11,0,76,0,1234,17,1,0,0,0,0,1,0
7998,1958,28087,2012-11-12,77,7,0,0,0,0,0,0,3,11,0,66,2,112,9,0,1,0,1,0,0,1
830,1987,74004,2013-07-02,5,3,0,0,1,1,0,0,3,11,1,37,0,1658,15,1,0,0,0,0,1,0
3536,1960,19740,2013-07-02,65,5,0,0,0,0,0,0,3,11,0,64,1,55,7,0,1,0,1,0,0,1
6050,1975,57036,2012-11-12,33,9,1,0,0,0,0,0,3,11,0,49,1,1513,26,0,1,0,0,0,0,4
125,1958,53083,2013-07-02,65,7,0,1,0,0,0,0,3,11,0,66,2,271,17,0,1,0,0,0,0,1
3463,1975,69283,2013-07-02,41,5,0,0,0,0,0,0,3,11,0,49,1,904,27,0,1,0,0,0,1,2
2804,1975,46098,2013-07-02,86,8,0,0,0,0,0,0,3,11,1,49,2,120,11,1,0,0,0,1,0,3
3745,1988,23331,2012-04-09,92,8,0,0,0,0,0,0,3,11,0,36,1,103,8,0,1,0,0,0,0,1
9771,1988,23331,2012-05-10,97,9,0,0,0,0,0,0,3,11,0,36,1,269,17,1,0,0,0,0,0,3
451,1989,9255,2013-07-02,91,8,0,0,0,0,0,0,3,11,0,35,1,22,5,1,0,0,1,0,0,3
10530,1959,67786,2013-07-12,0,1,0,0,0,0,0,0,3,11,1,65,0,1156,16,1,0,0,0,0,1,0
1079,1971,71969,2013-07-02,59,8,0,1,0,0,0,0,3,11,0,53,1,1086,19,0,1,0,0,0,1,2
8920,1967,59235,2013-12-01,4,7,0,0,0,0,0,0,3,11,0,57,1,1128,28,1,0,0,0,1,0,0
6678,1989,31928,2013-07-02,5,7,0,0,0,0,0,0,3,11,0,35,1,72,9,0,1,0,1,0,0,1
3852,1961,74881,2013-08-03,48,5,0,0,0,0,0,0,3,11,0,63,2,964,27,0,1,0,0,1,0,2
528,1978,65819,2013-07-02,99,3,0,0,0,0,0,0,3,11,0,46,0,1383,20,0,1,0,1,0,0,4
73,1953,51411,2013-07-02,81,5,0,0,0,0,0,0,3,11,0,71,3,18,4,1,0,0,0,0,1,3
5589,1964,51983,2013-07-02,95,7,0,0,0,0,0,0,3,11,0,60,1,793,24,1,0,0,1,0,0,0
10212,1986,42386,2013-07-02,43,8,0,0,0,0,0,0,3,11,0,38,1,100,7,0,1,0,0,1,0,1
6365,1987,30390,2013-02-09,5,6,0,0,0,0,0,0,3,11,0,37,0,80,6,0,1,0,0,0,0,1
5636,1963,30983,2012-09-11,50,8,0,0,0,0,0,0,3,11,1,61,0,167,8,1,0,0,1,0,0,3
591,1957,66033,2013-07-02,76,7,0,0,0,0,0,0,3,11,0,67,1,677,20,1,0,0,1,0,0,0
2217,1975,37284,2013-07-02,46,6,0,0,0,0,0,0,3,11,0,49,2,23,4,0,1,0,0,0,0,1
2544,1951,57530,2013-12-10,68,1,0,0,0,0,0,0,3,11,0,73,1,92,7,1,0,0,0,1,0,0
7725,1965,76800,2014-08-03,33,1,0,0,0,0,0,0,3,11,0,59,0,641,16,0,1,0,0,0,0,4
8091,1956,63943,2012-02-09,50,5,0,0,0,0,0,0,3,11,0,68,1,1106,17,0,1,0,1,0,0,4
7321,1962,76081,2013-07-02,85,2,0,0,0,1,0,0,3,11,0,62,0,1033,14,0,1,0,1,0,0,4
5462,1974,67445,2012-12-08,63,6,0,0,0,0,0,0,3,11,0,50,1,1174,32,0,1,0,1,0,0,4
7791,1967,37054,2013-07-02,89,7,0,0,0,0,0,0,3,11,0,57,2,25,6,0,1,0,0,1,0,1
955,1962,47175,2013-07-02,81,8,1,0,0,0,0,0,3,11,1,62,2,240,17,0,1,0,0,1,0,2
4037,1976,31859,2013-07-02,77,7,0,0,0,0,0,0,3,11,0,48,1,20,4,1,0,0,1,0,0,3
6642,1961,27215,2013-07-02,50,6,0,0,0,0,0,0,3,11,0,63,3,102,11,1,0,0,1,0,0,3
2793,1976,70179,2013-07-02,10,5,0,0,0,0,0,0,3,11,0,48,1,1034,26,1,0,0,0,0,1,0
5424,1983,39922,2013-07-02,30,8,0,0,0,0,0,0,3,11,0,41,1,156,9,0,1,0,1,0,0,1
879,1976,49681,2013-04-11,66,7,0,0,0,0,0,0,3,11,0,48,2,458,21,0,1,0,0,1,0,2
9530,1988,24645,2012-01-11,16,8,0,0,0,0,0,0,3,11,0,36,1,17,4,0,1,0,1,0,0,1
4828,1954,79865,2013-07-02,12,1,0,0,0,0,0,0,3,11,0,70,1,792,21,1,0,0,1,0,0,0
10699,1985,44322,2013-07-02,30,8,0,0,0,0,0,0,3,11,0,39,1,92,8,0,1,0,1,0,0,1
1497,1952,47958,2013-07-02,8,5,0,0,0,0,0,0,3,11,0,72,1,407,16,1,0,0,1,0,0,0
7476,1964,63972,2012-02-12,93,4,0,1,0,0,0,0,3,11,0,60,1,1269,23,1,0,0,0,1,0,0
4390,1954,75315,2013-07-02,14,2,0,0,0,0,0,0,3,11,0,70,1,841,23,0,1,0,1,0,0,4
10478,1950,55517,2013-07-02,53,9,0,0,0,0,0,0,3,11,1,74,2,633,23,0,1,0,0,0,1,2
1081,1957,75283,2013-07-02,26,4,0,0,0,0,0,0,3,11,0,67,3,1019,25,0,1,0,0,0,1,2
4261,1946,82800,2013-07-02,23,3,0,0,1,1,0,0,3,11,1,78,0,1315,26,1,0,0,0,0,1,0
9916,1954,38998,2012-03-11,92,8,0,0,0,0,0,1,3,11,0,70,2,54,8,0,1,0,1,0,0,1
5350,1991,90638,2013-07-02,29,1,0,0,1,0,0,0,3,11,1,33,0,2525,18,1,0,0,0,1,0,0
8135,1986,27161,2013-07-02,41,7,0,0,0,0,0,0,3,11,0,38,1,52,5,0,1,0,0,1,0,1
8685,1977,42014,2013-07-02,56,8,0,0,0,0,0,0,3,11,1,47,1,436,20,0,1,0,1,0,0,4
4967,1960,38201,2013-07-02,19,8,0,0,0,0,0,0,3,11,0,64,1,268,15,0,1,0,0,0,1,2
2130,1982,45203,2013-07-02,4,6,0,0,0,0,0,0,3,11,1,42,2,147,8,0,1,0,1,0,0,1
9298,1947,81574,2013-07-02,89,1,0,1,1,0,0,0,3,11,0,77,0,1798,18,0,1,0,0,0,1,2
8175,1992,34935,2013-07-02,71,7,0,0,0,0,0,0,3,11,0,32,0,137,8,0,1,0,1,0,0,1
6257,1976,60482,2013-07-02,81,7,0,0,0,0,0,0,3,11,0,48,1,507,17,1,0,0,0,1,0,0
3790,1956,34633,2013-07-02,31,6,0,0,0,0,0,0,3,11,0,68,3,15,4,0,1,0,1,0,0,1
9952,1947,78093,2013-11-12,53,1,0,0,0,0,0,0,3,11,0,77,0,1105,17,0,1,0,0,1,0,2
3503,1950,82460,2013-02-12,78,1,0,0,0,0,0,0,3,11,0,74,0,974,15,1,0,0,1,0,0,0
5223,1966,45903,2013-07-02,80,4,0,0,0,0,0,0,3,11,0,58,1,66,8,0,1,0,0,1,0,2
4608,1987,81361,2013-07-02,18,1,0,0,0,0,0,0,3,11,1,37,0,778,27,1,0,0,1,0,0,0
1626,1973,35860,2013-07-02,37,5,1,0,0,0,0,0,3,11,1,51,2,49,6,1,0,0,0,0,1,3
4764,1952,40442,2013-07-02,52,7,0,0,0,0,0,0,3,11,1,72,2,169,12,0,1,0,0,1,0,1
2471,1965,61482,2013-07-02,39,2,0,0,0,0,0,0,3,11,0,59,0,299,12,0,1,0,1,0,0,4
5892,1980,34968,2013-10-04,11,7,0,0,0,0,0,0,3,11,0,44,1,221,17,0,1,0,1,0,0,1
2612,1987,75794,2013-07-02,33,3,0,0,0,1,0,0,3,11,0,37,0,1682,25,0,1,0,1,0,0,4
4971,1962,31497,2012-06-12,22,8,0,0,0,0,0,0,3,11,0,62,1,155,10,0,1,0,0,0,1,1
5185,1955,74268,2013-07-02,83,2,0,0,0,0,0,0,3,11,0,69,0,892,13,0,1,0,1,0,0,4
10069,1988,13724,2013-07-02,43,9,1,0,0,0,0,0,3,11,0,36,1,58,5,0,1,1,0,0,0,1
2262,1965,45143,2013-07-02,74,7,0,0,0,0,0,0,3,11,0,59,1,311,15,0,1,0,0,1,0,2
1131,1967,52569,2014-05-04,54,3,0,0,0,0,0,0,3,11,0,57,1,95,7,1,0,0,0,0,1,0
1041,1973,48432,2013-07-02,3,8,0,0,0,0,0,0,3,11,1,51,1,424,19,1,0,0,0,0,1,0
24,1960,17144,2013-07-02,96,7,0,0,0,0,0,0,3,11,0,64,2,47,12,0,1,0,0,1,0,1
3409,1984,36108,2013-07-02,68,9,1,0,0,0,0,0,3,11,0,40,1,339,15,1,0,0,1,0,0,3
7022,1971,76445,2013-07-02,2,6,0,0,0,0,0,0,3,11,0,53,1,1410,21,0,1,0,1,0,0,4
7943,1975,36663,2013-07-02,40,2,0,0,0,0,0,0,3,11,0,49,1,35,6,0,1,0,0,0,1,2
5272,1965,53843,2013-07-02,64,7,0,0,0,0,0,0,3,11,0,59,1,562,20,0,1,0,0,1,0,2
5453,1956,90226,2013-07-02,26,2,0,0,0,1,0,0,3,11,0,68,0,2352,24,0,1,0,0,1,0,2
2565,1955,70638,2013-01-06,69,3,0,1,0,0,0,0,3,11,0,69,0,1334,20,1,0,0,0,1,0,0
800,1960,44512,2013-07-02,57,4,0,0,0,0,0,0,3,11,0,64,2,32,6,0,1,0,1,0,0,1
11092,1961,27116,2014-02-03,78,7,0,0,0,0,0,0,3,11,0,63,2,41,7,0,1,0,1,0,0,1
5062,1963,54072,2013-07-02,71,8,0,0,0,0,0,0,3,11,0,61,2,39,5,0,1,0,0,0,1,1
8969,1977,71855,2013-07-02,59,3,0,0,0,0,0,0,3,11,0,47,1,1141,25,0,1,0,1,0,0,4
4656,1990,51250,2013-07-02,28,9,1,0,0,0,0,0,3,11,0,34,1,710,24,1,0,0,0,0,0,0
4480,1973,60432,2014-09-03,61,6,0,0,0,0,0,0,3,11,0,51,1,401,19,0,1,0,0,1,0,2
9971,1964,65526,2014-11-04,22,2,0,0,0,0,0,0,3,11,0,60,1,506,17,0,1,0,0,0,1,2
6729,1988,68655,2012-10-08,95,3,0,0,0,0,0,0,3,11,0,36,0,1538,21,1,0,0,1,0,0,0
1773,1978,12393,2012-04-12,38,9,0,0,0,0,0,0,3,11,0,46,0,57,6,0,1,0,0,0,0,1
9242,1990,64509,2013-07-02,19,4,1,0,0,0,0,0,3,11,1,34,0,1722,19,1,0,0,1,0,0,0
1764,1975,33955,2013-09-08,92,8,0,0,0,0,0,0,3,11,0,49,1,270,15,1,0,0,1,0,0,3
6215,1977,31353,2013-07-02,24,8,0,0,0,0,0,0,3,11,1,47,2,31,6,0,1,0,1,0,0,1
10099,1984,55434,2013-05-10,21,4,0,0,0,0,0,0,3,11,0,40,1,882,24,0,1,0,1,0,0,4
5423,1983,28359,2013-07-02,35,7,0,0,0,0,0,0,3,11,0,41,1,16,4,0,1,0,1,0,0,1
940,1987,57100,2013-07-02,9,3,0,0,0,0,0,0,3,11,0,37,1,311,14,1,0,0,1,0,0,0
3011,1965,69139,2013-07-02,23,4,0,0,0,0,0,0,3,11,0,59,1,227,11,0,1,0,1,0,0,4
3298,1956,52973,2012-08-11,92,8,0,0,0,0,0,0,3,11,0,68,1,1152,31,0,1,0,0,1,0,2
8286,1965,51717,2013-07-02,55,7,0,1,0,0,0,0,3,11,0,59,1,122,8,0,1,0,0,0,1,2
9668,1971,18793,2013-12-01,14,8,0,0,0,0,0,0,3,11,0,53,1,77,9,0,1,0,1,0,0,1
